annee_scolaire;diplome;libelle_diplome;code_niveau;type_diplome;code_groupe_specialite;libelle_specialite;libelle_specialite_com;id_og;libelle_og;id_etab;nom_complet_cfa;numero_section;duree_formation_mois;annee_formation;id_siteformation;code_uai_site;libelle_lien_cfa;nom_site_formation;adresse1_site;adresse2_site;adresse3_site;code_commune_site_insee;code_postal_site;libelle_ville_site;num_section;age_jeune_decembre;handicap_oui_non_vide;code_sexe;sexe;code_qualite;libelle_qualite;code_nationalite;libelle_nationalite;code_pcs;libelle_pcs_parent;code_statut_jeune;libelle_statut_jeune;code_origine_prec_cfa;libelle_origine_prec_cfa;code_origine_annee_prec;libelle_origine_annee_prec;code_depart_jeune_insee;code_commune_jeune_insee;code_postal_jeune;libelle_ville_jeune;code_naf_entreprise;depart_entreprise;code_insee_entreprise;code_uai_etab_annee_prec
11/12;32032319;Communication visuelle option : multimédia (BTS);3;BTS;323;Techniques de l'image et du son, métiers connexes du spectacle;Techniques de l'image et du son, métiers connexes du spectacle;78;Centre National de l'Aérographie;113;CFA de la Communication Multimédia et des Arts Graphiques;11;24;1;200;0932331D;Local du CFA;CFA de la Communication Multimédia;80 rue Jules Ferry;;;93006;93170;BAGNOLET;11;21;;F;Féminin;E;Externe;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;111;EMPLOI (Y COMPRIS CES);111;EMPLOI (Y COMPRIS CES);75;75110;75010;PARIS;8559A;75;75103;993
11/12;50023442;Menuisier installateur (CAP);5;CAP;234;Travail du bois et de l'ameublement;Travail du bois et de l'ameublement;15;Association pour la Formation Professionnelle dans le Bâtiment et Travaux Publics de Seine et Marne;15;CFA du bâtiment et des travaux publics de Seine-et-Marne  - Nangis;45;24;1;41;0771654E;Local du CFA;CFA du BTP de Nangis;3 bis avenue du Général de Gaulle;;;77327;77370;NANGIS;45;16;;M;Masculin;I;Interne;1;France;61;Ouvrier qualifié;A;Contrat d'apprentissage;23;3EME GENERALE (en collège);23;3EME GENERALE (en collège);77;77455;77111;SOIGNOLLES-EN-BRIE;4332A;77;77122;77
11/12;35031002;Gestion des entreprises et des administrations GEA option : finances-comptabilité (DUT);3;DUT;310;Spécialités plurivalentes des échanges et de la gestion (y compris administr. générale des entreprises et collectivités);Administration et management des entreprises;14;Association pour la Formation Universitaire par l'Apprentissage;14;CFA SUP 2000;34;24;1;926;0772346G;Convention L6231-3;Université Paris Est Créteil - IUT de Fontainebleau;Route Hurtault;;;77186;77300;FONTAINEBLEAU;34;19;;M;Masculin;E;Externe;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;51;TERMINALE GENERALE (en lycée);51;TERMINALE GENERALE (en lycée);77;77389;77000;ROCHETTE;6920Z;94;94041;77
11/12;25032008;Activités et techniques de communication spé communication institutionnelle (LP Evry);2;LICENCE PRO;320;Spécialités plurivalentes de la communication;Communication;56;Association pour la Promotion et la Gestion d'un Centre d'Enseignement Supérieur par l'Apprentissage à Evry;69;CFA d' Évry Val d'Essonne;65;12;1;733;0911975C;Convention L6231-3;Université d'Evry-Val d'Essonne;Institut de la Poste;2 rue du Facteur Cheval;;91228;91000;EVRY;65;21;;F;Féminin;E;Externe;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;61;2EME ANNEE BTS (en lycée);61;2EME ANNEE BTS (en lycée);77;77900;77310;PONTHIERRY;6202A;92;92046;993
11/12;40033402;Restauration (BAC PRO);4;BAC PRO;334;Accueil, hôtellerie, tourisme;Accueil, hôtellerie, tourisme;26;Centre National de Formation, de Perfectionnement et de Promotion Sociale de la Charcuterie - CEPROC;28;CFA des Métiers de la Gastronomie;41;36;1;61;0750768C;Local du CFA;CEPROC;19 rue Goubet;;;75119;75019;PARIS;41;17;;F;Féminin;D;Demi-pensionnaire;1;France;54;Employé administratif d'entreprise;A;Contrat d'apprentissage;47;SECONDE GENERALE OU TECHNOLOGIQUE (en lycée);89;1ERE ANNEE BAC PRO OU BT (STATUT APPRENTISSAGE);77;77083;77420;CHAMPS-SUR-MARNE;5510Z;75;75109;77
11/12;13531221;Sciences de gestion : management et conseil management commercial (MASTER Paris 12);1;MASTER PRO;312;Commerce, vente;Commerce, vente;14;Association pour la Formation Universitaire par l'Apprentissage;14;CFA SUP 2000;167;12;1;1059;0941481Z;Convention L6231-3;Université Paris Est Créteil - UFR Sciences Economiques et Gestion;61 avenue du Général de Gaulle;;;94028;94010;CRETEIL;167;21;;F;Féminin;E;Externe;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;65;2EME ANNEE IUT;105;APPRENTISSAGE BAC+3 (STATUT APPRENTISSAGE);94;94078;94190;VILLENEUVE-SAINT-GEORGES;6110Z;94;94028;0941481Z
11/12;25031306;Assurance, banque, finance : carrières de l'immobilier (LP Evry);2;LICENCE PRO;313;Finances, banque, assurances;Finances, banque, assurances, immobilier;56;Association pour la Promotion et la Gestion d'un Centre d'Enseignement Supérieur par l'Apprentissage à Evry;69;CFA d' Évry Val d'Essonne;46;12;1;569;0911990U;Convention L6231-3;Université d'Evry Val-d'Essonne - IUT d'Evry;Centre Romero;Cours Monseigneur Romero;;91228;91000;EVRY;46;21;;F;Féminin;E;Externe;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;61;2EME ANNEE BTS (en lycée);61;2EME ANNEE BTS (en lycée);27;27448;27120;PACY SUR EURE;6831Z;27;27397;993
11/12;20511101;Sciences et ingénierie : physique-chimie-sciences pour l'ingénieur (LICENCE LMD Evry);2;LIC LMD;111;Physique-chimie;Mathématiques et sciences;56;Association pour la Promotion et la Gestion d'un Centre d'Enseignement Supérieur par l'Apprentissage à Evry;69;CFA d' Évry Val d'Essonne;79;12;1;887;0912150T;Convention L6231-3;Université d'Evry-Val d'Essonne;Le Pelvoux;34 rue Pelvoux;;91228;91000;EVRY;79;22;;M;Masculin;E;Externe;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;999;INCONNUE;999;INCONNUE;40;40192;40000;MONT DE MARSAN;1712Z;33;33051;993
11/12;;Contrôleur de gestion (ESCIA);2;TH2-C;314;Comptabilité, gestion;Comptabilité, gestion;57;Chambre de Commerce et d'Industrie de Versailles Val d'Oise - Yvelines;77;CFA de la CCIV - ESSYM;15;24;1;126;0782058N;Local du CFA;CFA CCIV - Centre Pierre-Métairie;2-6 rue Chasles;;;78517;78120;RAMBOUILLET;15;21;;M;Masculin;D;Demi-pensionnaire;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;61;2EME ANNEE BTS (en lycée);61;2EME ANNEE BTS (en lycée);28;28404;28500;VERNOUILLET;4511Z;78;78621;78
11/12;13533001;Entreprises, services : ingénierie des services spé ingénierie de la protection sociale, des organisations de santé et de l'action sociale (MASTER Marne la Vallée);1;MASTER PRO;330;Spécialités plurivalentes sanitaires et sociales;Santé, sanitaire et social;118;Association pour le Développement de la Formation Supérieure par Alternance;157;CFA Descartes de Marne la Vallée;144;12;1;1560;0772717K;Convention L6231-3;Institut de Formation Industrie Santé;6 Cours du Danube;;;77449;77700;SERRIS;144;22;;F;Féminin;E;Externe;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;69;AUTRE SCOLARITE SUPERIEURE;69;AUTRE SCOLARITE SUPERIEURE;77;77373;77340;PONTAULT-COMBAULT;8541Z;94;94028;77
11/12;25031334;Assurance banque finance, spécialité chargé de clientèle particuliers (LP);2;LICENCE PRO;313;Finances, banque, assurances;Finances, banque, assurances, immobilier;125;Association du Crédit Agricole Mutuel pour la Diffusion de la Formation;168;CFA DIFCAM Banques et Assurances;28;12;1;2193;0921204J;Convention L6231-3;Université Paris X - Nanterre;200 avenue de la République;;;92050;92000;NANTERRE;28;22;;F;Féminin;E;Externe;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;61;2EME ANNEE BTS (en lycée);61;2EME ANNEE BTS (en lycée);95;95218;95610;ERAGNY;6419Z;75;75112;95
11/12;25031334;Assurance banque finance, spécialité chargé de clientèle particuliers (LP);2;LICENCE PRO;313;Finances, banque, assurances;Finances, banque, assurances, immobilier;125;Association du Crédit Agricole Mutuel pour la Diffusion de la Formation;168;CFA DIFCAM Banques et Assurances;28;12;1;2193;0921204J;Convention L6231-3;Université Paris X - Nanterre;200 avenue de la République;;;92050;92000;NANTERRE;28;24;;F;Féminin;E;Externe;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;95;2EME ANNEE BTS (STATUT APPRENTISSAGE);95;2EME ANNEE BTS (STATUT APPRENTISSAGE);6;6088;6000;NICE;6419Z;75;75112;75
11/12;32031405;Assistant de gestion de PME-PMI (BTS);3;BTS;314;Comptabilité, gestion;Comptabilité, gestion;33;Centre Régional de Formation Multiprofessionnel;35;CFA CERFAL - Centre Régional Multiprofessionnel;39;24;2;1608;0772153X;UFA (L6232-8);Lycée Jean-Rose;20 rue de Châage;;;77284;77100;MEAUX;39;20;;F;Féminin;E;Externe;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;51;TERMINALE GENERALE (en lycée);93;1ERE ANNEE BTS (STATUT APPRENTISSAGE);77;77005;77410;ANNET-SUR-MARNE;4520A;77;77438;0772731A
11/12;32031405;Assistant de gestion de PME-PMI (BTS);3;BTS;314;Comptabilité, gestion;Comptabilité, gestion;33;Centre Régional de Formation Multiprofessionnel;35;CFA CERFAL - Centre Régional Multiprofessionnel;39;24;2;1608;0772153X;UFA (L6232-8);Lycée Jean-Rose;20 rue de Châage;;;77284;77100;MEAUX;39;23;;F;Féminin;E;Externe;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;51;TERMINALE GENERALE (en lycée);93;1ERE ANNEE BTS (STATUT APPRENTISSAGE);77;77380;77139;PUISIEUX;4520A;77;77284;0772731A
11/12;13531104;Humanités : géographie, aménagement, environnement et logistique des échanges spé transports, logistique, territoires, environnement (MASTER Paris 4);1;MASTER PRO;311;Transport, manutention, magasinage;Transport, logistique;33;Centre Régional de Formation Multiprofessionnel;35;CFA CERFAL - Centre Régional Multiprofessionnel;70;12;1;71;0754458N;Local du CFA;CFA Multiprofessionnel;2 rue Lacaze;;;75114;75014;PARIS;70;22;;F;Féminin;E;Externe;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;999;INCONNUE;999;INCONNUE;29;29232;29000;QUIMPER;4910Z;92;92024;993
11/12;;Manager en ingénierie de l'informatique des réseaux et des télécoms ITIN-ESCIA (TP NIV 1);1;TH1-C;326;Informatique, traitement de l'information, réseaux de transmission des données;Informatique, réseaux;382;Chambre de Commerce et d'Industrie de Seine et Marne;458;CFA UTEC de la Chambre de Commerce et d'Industrie de Seine et Marne;81;36;1;2502;0772320D;UFA (L6232-8);UTEC Marne-la-Vallée - Informatique et Technologies Numériques;Boulevard Olof Palme;Marne la Vallée;;77169;77184;EMERAINVILLE;81;21;;M;Masculin;D;Demi-pensionnaire;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;61;2EME ANNEE BTS (en lycée);61;2EME ANNEE BTS (en lycée);77;77108;77500;CHELLES;6202A;93;93070;0770922J
11/12;32031209;Management des unités commerciales (BTS);3;BTS;312;Commerce, vente;Commerce, vente;6;Association pour le Développement de la Formation dans les Professions du Commerce;6;CFA Stephenson;33;24;1;10;0752206R;Local du CFA;CFA Stephenson;48 rue Stephenson;;;75118;75018;PARIS;33;18;;M;Masculin;E;Externe;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;45;TERMINALE PROFESSIONNELLE (2EME ANNEE BAC PRO OU BT) (en lycée);45;TERMINALE PROFESSIONNELLE (2EME ANNEE BAC PRO OU BT) (en lycée);95;95091;95570;BOUFFEMONT;4711E;75;75109;75
11/12;35032609;Informatique (DUT);3;DUT;326;Informatique, traitement de l'information, réseaux de transmission des données;Informatique, réseaux;14;Association pour la Formation Universitaire par l'Apprentissage;14;CFA SUP 2000;225;12;1;506;0781945R;Convention L6231-3;Université de Versailles Saint-Quentin en Yvelines - IUT de Vélizy;10-12 avenue de l'Europe;;;78640;78140;VELIZY-VILLACOUBLAY;225;19;;M;Masculin;E;Externe;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;63;1ERE ANNEE IUT;63;1ERE ANNEE IUT;92;92020;92320;CHATILLON;6419Z;75;75109;92
11/12;40033402;Restauration (BAC PRO);4;BAC PRO;334;Accueil, hôtellerie, tourisme;Accueil, hôtellerie, tourisme;36;Association pour le Développement des Métiers de la Table Jean Blat;38;CFA des métiers de la table;70;36;2;73;0752830U;Local du CFA;CFA des Métiers de la Table;17 rue Jacques Ibert;;;75117;75017;PARIS;70;17;N;M;Masculin;D;Demi-pensionnaire;1;France;54;Employé administratif d'entreprise;A;Contrat d'apprentissage;47;SECONDE GENERALE OU TECHNOLOGIQUE (en lycée);23;3EME GENERALE (en collège);94;94046;94700;MAISONS-ALFORT;5610A;94;94046;0752830U
11/12;45023404;Menuisier (BP);4;BP;234;Travail du bois et de l'ameublement;Travail du bois et de l'ameublement;147;"FEDERATION COMPAGNONNIQUE DES METIERS DU BATIMENTS ""Groupe Ile de France""";217;CFA Compagnonnique d'Apprentissage Île-de-France;17;24;2;709;0772547A;Local du CFA;Ferme Saint-Germain-des-Noyers;2 route de Guermantes;;;77438;77400;SAINT-THIBAULT-DES-VIGNES;17;18;;M;Masculin;D;Demi-pensionnaire;2;Communauté Européenne;33;Cadre de la fonction publique;A;Contrat d'apprentissage;23;3EME GENERALE (en collège);85;1ERE ANNEE BP OU BM (STATUT APPRENTISSAGE);77;77464;77400;THORIGNY-SUR-MARNE;4332A;77;77146;77
11/12;40025506;Electrotechnique énergie équipements communicants (BAC PRO);4;BAC PRO;255;Electricité, électronique (non compris automatismes, productique);Électricité, électronique;33;Centre Régional de Formation Multiprofessionnel;35;CFA CERFAL - Centre Régional Multiprofessionnel;187;36;3;854;0931797Y;UFA (L6232-8);Lycée Saint-Jean-Baptiste-de-la-Salle;6-8 place de la Résistance;;;93066;93210;SAINT-DENIS;187;20;;M;Masculin;E;Externe;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;57;AUTRE CLASSE DU SECOND DEGRE (en lycée);91;2EME ANNEE BAC PRO OU BT (STATUT APPRENTISSAGE);95;95268;95140;GARGES-LES-GONESSE;4322B;95;95268;0931797Y
11/12;35031002;Gestion des entreprises et des administrations GEA option : finances-comptabilité (DUT);3;DUT;310;Spécialités plurivalentes des échanges et de la gestion (y compris administr. générale des entreprises et collectivités);Administration et management des entreprises;14;Association pour la Formation Universitaire par l'Apprentissage;14;CFA SUP 2000;26;24;1;505;0931002J;Convention L6231-3;Université Paris XIII - IUT de Saint-Denis;Place du 8 mai 1945;;;93066;93200;SAINT-DENIS;26;21;;F;Féminin;E;Externe;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;117;AUTRE;117;AUTRE;93;93029;93700;DRANCY;8411Z;92;92012;93
11/12;35031002;Gestion des entreprises et des administrations GEA option : finances-comptabilité (DUT);3;DUT;310;Spécialités plurivalentes des échanges et de la gestion (y compris administr. générale des entreprises et collectivités);Administration et management des entreprises;125;Association du Crédit Agricole Mutuel pour la Diffusion de la Formation;168;CFA DIFCAM Banques et Assurances;8;24;1;352;0754247J;Convention L6231-3;Université Paris V - IUT René-Descartes;143 avenue de Versailles;;;75116;75016;PARIS 16;8;18;;F;Féminin;E;Externe;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;51;TERMINALE GENERALE (en lycée);51;TERMINALE GENERALE (en lycée);93;93072;93240;STAINS;6492Z;75;75113;93
11/12;25031352;Assurance, Banque, Finance : gestion de la clientèle de particuliers (LP PARIS 5);2;LICENCE PRO;313;Finances, banque, assurances;Finances, banque, assurances, immobilier;125;Association du Crédit Agricole Mutuel pour la Diffusion de la Formation;168;CFA DIFCAM Banques et Assurances;32;12;1;352;0754247J;Convention L6231-3;Université Paris V - IUT René-Descartes;143 avenue de Versailles;;;75116;75016;PARIS 16;32;22;;M;Masculin;E;Externe;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;163;1ERE ANNEE TITRE HOMOLOGUE OU BREVET D'ETAT NIVEAU II;95;2EME ANNEE BTS (STATUT APPRENTISSAGE);93;93013;93350;LE BOURGET;6419Z;75;75108;75
11/12;50033610;Coiffure (CAP);5;CAP;336;Coiffure, esthétique, et autres spécialités des services aux personnes;Coiffure, esthétique;39;Association de Formation Coiffure;41;CFA Soins Personnels Coiffure - Ambroise-Croisat;12;12;1;638;0750739W;Local du CFA;CFA de la Coiffure Ambroise Croisat;27 boulevard Ney;;;75118;75018;PARIS;12;23;;F;Féminin;E;Externe;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;69;AUTRE SCOLARITE SUPERIEURE;999;INCONNUE;93;93005;93600;AULNAY-SOUS-BOIS;9602A;75;75108;75
11/12;40031202;Commerce (BAC PRO);4;BAC PRO;312;Commerce, vente;Commerce, vente;57;Chambre de Commerce et d'Industrie de Versailles Val d'Oise - Yvelines;260;CFA de la CCIV-Centre J.-P.-Thomas;11;36;2;859;0952015Z;Local du CFA;CFA J.P. Thomas;4 impasse Louis Lépine;ZAC de la Grande Vallée;;95277;95500;GONESSE;11;16;;M;Masculin;E;Externe;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;47;SECONDE GENERALE OU TECHNOLOGIQUE (en lycée);47;SECONDE GENERALE OU TECHNOLOGIQUE (en lycée);95;95277;95500;GONESSE;4711F;93;93005;95
11/12;;Contrôleur de gestion (ESCIA);2;TH2-C;314;Comptabilité, gestion;Comptabilité, gestion;57;Chambre de Commerce et d'Industrie de Versailles Val d'Oise - Yvelines;77;CFA de la CCIV - ESSYM;15;24;1;126;0782058N;Local du CFA;CFA CCIV - Centre Pierre-Métairie;2-6 rue Chasles;;;78517;78120;RAMBOUILLET;15;22;;M;Masculin;D;Demi-pensionnaire;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;61;2EME ANNEE BTS (en lycée);61;2EME ANNEE BTS (en lycée);78;78437;78270;MOUSSEAUX-SUR-SEINE;8610Z;78;78361;78
11/12;32031405;Assistant de gestion de PME-PMI (BTS);3;BTS;314;Comptabilité, gestion;Comptabilité, gestion;33;Centre Régional de Formation Multiprofessionnel;35;CFA CERFAL - Centre Régional Multiprofessionnel;51;24;1;550;0783351U;UFA (L6232-8);UFA Grandchamp;97 rue Royale;;;78646;78000;VERSAILLES;51;21;;M;Masculin;E;Externe;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;999;INCONNUE;999;INCONNUE;78;78688;78960;VOISINS-LE-BRETONNEUX;7311Z;78;78646;993
11/12;32031209;Management des unités commerciales (BTS);3;BTS;312;Commerce, vente;Commerce, vente;33;Centre Régional de Formation Multiprofessionnel;35;CFA CERFAL - Centre Régional Multiprofessionnel;65;24;1;550;0783351U;UFA (L6232-8);UFA Grandchamp;97 rue Royale;;;78646;78000;VERSAILLES;65;19;;M;Masculin;E;Externe;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;999;INCONNUE;93;1ERE ANNEE BTS (STATUT APPRENTISSAGE);78;78640;78140;VELIZY-VILLACOUBLAY;4711F;78;78640;0783351U
11/12;50033610;Coiffure (CAP);5;CAP;336;Coiffure, esthétique, et autres spécialités des services aux personnes;Coiffure, esthétique;205;Association Faculte des Metiers de l'Essonne;361;CFA de la Faculté des Métiers de l'Essonne;22;24;2;2020;0912267V;Local du CFA;CFA FDME - Site d'EVRY;3 Chemin de la Grange Feu Louis;;;91228;91000;EVRY;22;19;;F;Féminin;E;Externe;1;France;52;Employé civil - agent service fonction publique;A;Contrat d'apprentissage;81;2EME ANNEE BEP (STATUT APPRENTISSAGE);73;1ERE ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE);91;91103;91220;BRETIGNY-SUR-ORGE;9602A;91;91225;0910846A
11/12;50033610;Coiffure (CAP);5;CAP;336;Coiffure, esthétique, et autres spécialités des services aux personnes;Coiffure, esthétique;39;Association de Formation Coiffure;41;CFA Soins Personnels Coiffure - Ambroise-Croisat;4;24;1;638;0750739W;Local du CFA;CFA de la Coiffure Ambroise Croisat;27 boulevard Ney;;;75118;75018;PARIS;4;17;;F;Féminin;E;Externe;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;43;1ERE PROFESSIONNELLE (1ERE ANNEE BAC PRO OU BT) (en lycée);43;1ERE PROFESSIONNELLE (1ERE ANNEE BAC PRO OU BT) (en lycée);94;94073;94320;THIAIS;9602A;75;75117;75
11/12;26031403;Comptabilité et gestion ( DCG);2;DIV-2;314;Comptabilité, gestion;Comptabilité, gestion;57;Chambre de Commerce et d'Industrie de Versailles Val d'Oise - Yvelines;77;CFA de la CCIV - ESSYM;12;24;1;126;0782058N;Local du CFA;CFA CCIV - Centre Pierre-Métairie;2-6 rue Chasles;;;78517;78120;RAMBOUILLET;12;21;;M;Masculin;D;Demi-pensionnaire;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;61;2EME ANNEE BTS (en lycée);61;2EME ANNEE BTS (en lycée);78;78297;78280;GUYANCOURT;3316Z;78;78356;78
11/12;26031403;Comptabilité et gestion ( DCG);2;DIV-2;314;Comptabilité, gestion;Comptabilité, gestion;57;Chambre de Commerce et d'Industrie de Versailles Val d'Oise - Yvelines;77;CFA de la CCIV - ESSYM;12;24;1;126;0782058N;Local du CFA;CFA CCIV - Centre Pierre-Métairie;2-6 rue Chasles;;;78517;78120;RAMBOUILLET;12;22;;M;Masculin;D;Demi-pensionnaire;1;France;99;Non renseigné (inconnu ou sans objet);A;Contrat d'apprentissage;61;2EME ANNEE BTS (en lycée);61;2EME ANNEE BTS (en lycée);78;78646;78000;VERSAILLES;2611Z;78;78165;78
